ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
771	3,1	106,62	9,6,2	204,145,145	223	149
772	7,3	85,43	9,12,11	152,119,122	229	149
773	6,5	102,76	11,10,7	174,165,115	526	149
774	179,143	97,67	375,363,233	115,116,81	806	149
775	182,116	0,0	333,202,190	3,1,0	305	149
777	11,0	165,72	4,2,5	284,244,210	259	149
782	112,103	2,0	276,221,156	0,2,0	1304	149
783	112,103	43,42	276,221,156	53,55,61	1323	149
789	9,12	1061,673	13,7,6	892,745,526	567	149
792	0,0	7,7	5,9,3	0,4,2	365	149
793	2,4	0,0	13,8,7	6,3,8	258	149
794	8,16	38,21	60,46,49	109,88,90	245	149
797	459,306	1,0	573,456,392	0,2,1	268	149
799	8,9	157,108	27,12,9	263,185,145	289	149
800	816,646	96,77	859,742,589	77,45,28	444	149
803	39,25	21,16	118,97,111	28,23,32	437	149
804	25,22	184,159	86,98,69	318,219,207	868	149
805	34,33	219,145	130,133,70	324,280,228	732	149
806	28,4	180,134	65,57,58	285,232,183	233	149
807	2,0	2,1	4,0,2	2,2,0	539	149
808	2,0	5,0	4,0,2	5,0,1	550	149
811	79,49	0,1	44,30,30	0,0,0	284	149
814	67,34	13,6	55,45,19	7,8,4	252	149
816	48,24	0,3	47,38,30	0,0,0	422	149
817	1,0	15,4	1,4,2	33,18,8	243	149
818	2,5	11,11	22,24,17	41,41,19	1201	149
819	8,9	6,5	46,44,38	18,16,8	353	149
820	0,0	14,6	0,5,2	8,12,8	240	149
821	165,115	3,3	297,258,214	10,2,3	1494	149
822	23,19	1,3	46,25,34	4,3,1	240	149
823	448,293	141,113	894,805,673	271,220,171	923	149
824	492,327	417,276	1027,897,782	622,436,366	1595	149
825	44,35	19,13	135,96,114	56,25,34	684	149
826	84,65	4,5	225,173,181	7,19,7	747	149
827	53,48	0,2	170,142,145	7,2,9	719	149
828	711,467	383,270	1551,1251,1157	628,482,389	1033	149
829	217,149	1,0	527,431,343	1,0,3	459	149
830	13,7	527,380	29,15,19	941,746,551	584	149
831	106,70	553,442	221,185,174	854,696,542	2020	149
832	1171,890	8,13	1754,1460,1048	9,10,10	246	149
833	971,750	2,2	1596,1346,993	0,0,0	2203	149
834	1183,903	157,122	1769,1486,1064	265,195,124	251	149
835	869,657	6,7	1216,1050,791	16,10,10	603	149
836	65,33	831,643	98,96,64	1404,1106,720	443	149
837	28,19	87,42	73,75,56	126,117,120	652	149
838	34,24	439,269	38,41,65	309,300,270	229	149
839	240,207	891,656	342,313,246	783,663,537	1507	149
840	10,9	161,105	36,52,40	212,166,156	236	149
843	13,15	1423,1042	22,25,17	1531,1230,1006	225	149
844	60,54	4,1	112,119,88	1,2,1	543	149
845	12,0	1034,812	9,12,10	1415,1134,902	237	149
846	21,7	280,194	42,37,34	328,331,293	222	149
849	46,50	231,204	95,97,67	267,193,163	239	149
850	10,2	5,2	22,33,38	11,11,10	239	149
851	7,7	200,154	12,22,17	283,243,217	242	149
853	70,38	2,4	101,104,71	9,3,3	283	149
854	3977,2835	0,2	3267,2828,2061	0,0,0	372	149
855	30,14	496,345	24,37,20	689,616,464	245	149
856	11,4	311,236	8,18,18	487,418,379	233	149
857	22,18	1063,826	81,60,35	1701,1310,990	238	149
859	25,17	1,0	25,19,8	6,0,0	652	149
861	48,14	367,267	73,43,36	615,502,366	219	149
862	23,28	579,503	32,33,22	650,571,369	228	149
863	13,6	760,628	37,43,30	971,877,633	288	149
864	80,30	2,2	129,107,83	4,3,2	577	149
865	789,616	0,2	1023,915,674	1,5,3	410	149
866	67,24	547,342	92,64,53	687,513,495	289	149
867	1,0	0,0	15,7,18	0,2,2	296	149
869	1159,946	65,65	1410,1253,895	67,58,40	728	149
870	25,32	221,151	107,87,91	454,392,328	246	149
871	84,88	3,0	236,200,217	0,4,1	291	149
872	281,303	99,66	1023,980,849	180,159,148	402	149
873	778,585	994,775	2384,2166,1547	1399,1128,833	812	149
874	39,42	355,266	141,199,96	621,515,402	594	149
875	1635,1258	1,1	2347,2027,1392	7,3,0	1037	149
876	112,97	1243,954	174,137,111	1368,1106,748	235	149
877	129,75	1968,1492	340,298,184	1923,1547,1061	324	149
878	15,4	58,50	23,14,20	123,90,76	235	149
879	14,8	303,202	45,41,35	527,458,330	232	149
880	4,3	277,228	7,12,6	465,384,276	223	149
881	30,26	142,75	151,94,76	179,154,133	831	149
882	11,3	131,98	15,21,14	319,310,224	239	149
883	24,8	7,1	25,48,68	4,6,5	266	149
884	24,8	0,0	25,46,68	3,2,1	262	149
885	24,8	2,2	24,45,68	1,4,0	255	149
886	20,6	75,53	14,29,44	145,171,130	222	149
887	31,31	535,392	57,51,36	878,720,419	218	149
888	110,38	43,24	244,298,280	60,57,49	544	149
889	91,49	155,83	428,315,274	247,201,209	1194	149
890	26,13	93,41	133,99,84	227,174,139	617	149
